2021-04-04 22:50:53,834 Finished

2021-04-04 22:51:11,514 Start...
2021-04-04 22:51:49,296 Finished

2021-04-04 22:53:44,691 Start...
2021-04-04 22:54:12,037 Finished

2021-04-04 22:54:27,158 Start...
2021-04-04 22:55:18,864 Finished

2021-04-04 22:55:28,285 Start...
2021-04-04 22:55:37,324 Finished

2021-04-04 22:55:43,162 Start...
2021-04-04 22:55:49,233 Finished

2021-04-04 22:55:54,533 Start...
2021-04-04 22:56:42,989 Finished

2021-04-04 22:58:57,811 Start...
2021-04-04 22:59:09,329 Finished

2021-04-04 22:59:41,471 Start...
2021-04-04 23:00:04,510 Finished

2021-04-04 23:00:36,365 Start...
2021-04-04 23:02:26,204 Finished

2021-04-04 23:05:34,739 Start...
2021-04-04 23:05:45,492 Finished

2021-04-04 23:06:23,467 Start...
2021-04-04 23:06:33,458 Finished

2021-04-04 23:06:36,205 Start...
2021-04-04 23:06:41,250 Finished

2021-04-04 23:07:27,043 Start...
2021-04-04 23:08:24,790 Finished

2021-04-04 23:15:21,172 Start...
2021-04-04 23:19:15,833 Finished

2021-04-04 23:19:20,177 Start...
2021-04-04 23:19:35,584 Finished

2021-04-04 23:19:40,488 Start...
2021-04-04 23:20:06,768 Finished

2021-04-04 23:20:11,306 Start...
2021-04-04 23:20:33,709 Finished

2021-04-04 23:22:53,929 Start...
2021-04-04 23:23:12,610 Finished

2021-04-04 23:23:24,273 Start...
2021-04-04 23:23:47,825 Finished

2021-04-04 23:23:51,340 Start...
2021-04-04 23:24:03,697 Finished

2021-04-04 23:30:16,471 Start...
2021-04-04 23:30:43,282 Finished

2021-04-04 23:33:23,509 Start...
2021-04-04 23:33:34,605 Finished

2021-04-04 23:33:49,638 Start...
2021-04-04 23:34:57,392 Finished

2021-04-04 23:34:59,788 Start...
2021-04-04 23:35:46,634 Finished

2021-04-04 23:39:29,510 Start...
2021-04-04 23:40:02,554 Finished

2021-04-04 23:41:49,270 Start...
2021-04-04 23:43:43,522 Start...
2021-04-04 23:44:07,505 Finished

2021-04-04 23:47:19,575 Start...
2021-04-04 23:47:44,715 Start...
2021-04-04 23:49:37,000 Finished

2021-04-04 23:52:00,126 Start...
2021-04-04 23:56:06,901 Finished

2021-04-05 00:13:27,687 Start...
2021-04-05 00:15:13,563 Finished

2021-04-05 00:15:17,845 Start...
2021-04-05 00:18:38,544 Finished

2021-04-05 00:18:48,060 Start...
2021-04-05 00:19:00,809 Finished

2021-04-05 00:19:03,601 Start...
2021-04-05 00:21:30,832 Finished

2021-04-05 00:21:32,721 Start...
2021-04-05 00:26:08,788 Finished

2021-04-05 00:27:27,405 Start...
2021-04-05 00:28:48,578 Finished

2021-04-05 00:29:28,771 Start...
2021-04-05 00:39:56,894 Finished

2021-04-05 00:40:32,170 Start...
2021-04-05 00:41:49,268 Finished

2021-04-05 12:27:57,887 Start...
2021-04-05 13:01:40,961 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 13:01:42,210 Z-platform connected
2021-04-05 13:01:43,314 E-pipette connected
2021-04-05 13:02:04,169 Finished

2021-04-05 13:17:35,148 Start...
2021-04-05 13:17:37,826 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 13:17:39,074 Z-platform connected
2021-04-05 13:17:40,171 E-pipette connected
2021-04-05 13:54:25,504 Finished

2021-04-05 13:55:23,290 Start...
2021-04-05 13:55:26,401 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 13:55:27,655 Z-platform connected
2021-04-05 13:55:28,755 E-pipette connected
2021-04-05 13:58:52,071 Finished

2021-04-05 14:00:39,319 Start...
2021-04-05 14:00:42,849 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:00:44,081 Z-platform connected
2021-04-05 14:00:45,171 E-pipette connected
2021-04-05 14:05:23,107 Finished

2021-04-05 14:05:27,293 Start...
2021-04-05 14:05:35,214 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:05:36,460 Z-platform connected
2021-04-05 14:05:37,555 E-pipette connected
2021-04-05 14:10:42,057 Finished

2021-04-05 14:12:50,324 Start...
2021-04-05 14:13:08,885 Finished

2021-04-05 14:23:33,381 Start...
2021-04-05 14:23:35,759 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:23:36,982 Z-platform connected
2021-04-05 14:23:38,067 E-pipette connected
2021-04-05 14:26:23,769 Start...
2021-04-05 14:26:25,800 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:26:27,042 Z-platform connected
2021-04-05 14:26:28,131 E-pipette connected
2021-04-05 14:30:27,429 Finished

2021-04-05 14:31:03,634 Start...
2021-04-05 14:31:05,694 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:31:06,931 Z-platform connected
2021-04-05 14:31:08,019 E-pipette connected
2021-04-05 14:32:12,273 Finished

2021-04-05 14:34:39,614 Start...
2021-04-05 14:34:42,106 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:34:43,355 Z-platform connected
2021-04-05 14:34:44,410 E-pipette connected
2021-04-05 14:36:58,491 Finished

2021-04-05 14:44:53,900 Start...
2021-04-05 14:44:57,035 Finished

2021-04-05 14:53:08,235 Start...
2021-04-05 14:53:11,674 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:53:12,910 Z-platform connected
2021-04-05 14:53:14,016 E-pipette connected
2021-04-05 14:57:30,838 Finished

2021-04-05 14:57:34,724 Start...
2021-04-05 14:57:39,970 Com ports: xy_port= COM8, z_port= COM13, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:57:40,486 Com ports: xy_port= COM8, z_port= COM13, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:57:41,217 Z-platform connected
2021-04-05 14:57:42,318 E-pipette connected
2021-04-05 14:57:48,150 Com ports: xy_port= COM8, z_port= COM13, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:57:48,983 Com ports: xy_port= COM8, z_port= COM13, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:57:49,397 Z-platform connected
2021-04-05 14:57:49,397 could not open port 'COM16': PermissionError(13, '拒绝访问。', None, 5)
2021-04-05 14:57:50,420 could not open port 'COM16': PermissionError(13, '拒绝访问。', None, 5)
2021-04-05 14:57:51,441 could not open port 'COM16': PermissionError(13, '拒绝访问。', None, 5)
2021-04-05 14:57:52,446 could not open port 'COM16': PermissionError(13, '拒绝访问。', None, 5)
2021-04-05 14:57:53,457 could not open port 'COM16': PermissionError(13, '拒绝访问。', None, 5)
2021-04-05 14:57:54,470 could not open port 'COM16': FileNotFoundError(2, '系统找不到指定的文件。', None, 2)
2021-04-05 14:57:55,487 Modbus connection failed
2021-04-05 14:58:02,457 Finished

2021-04-05 14:58:09,791 Start...
2021-04-05 14:58:14,789 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 14:58:16,033 Z-platform connected
2021-04-05 14:58:17,052 E-pipette connected
2021-04-05 15:02:46,030 Finished

2021-04-05 15:02:52,843 Start...
2021-04-05 15:03:07,376 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-05 15:03:08,614 Z-platform connected
2021-04-05 15:03:09,639 E-pipette connected
2021-04-05 15:09:26,490 Finished

2021-04-05 17:09:14,535 Start...
2021-04-05 17:09:54,419 Finished

2021-04-05 17:22:22,684 Start...
2021-04-05 17:22:32,660 Finished

2021-04-05 17:22:51,072 Start...
2021-04-05 17:22:58,015 Finished

2021-04-05 17:23:04,121 Start...
2021-04-05 17:23:11,389 Finished

2021-04-05 17:23:35,560 Start...
2021-04-05 17:23:40,384 Finished

2021-04-05 17:36:34,913 Start...
2021-04-05 17:39:59,018 Finished

2021-04-05 17:39:59,979 Start...
2021-04-05 17:40:17,110 Finished

2021-04-05 17:40:36,881 Start...
2021-04-05 17:40:43,235 Com ports: xy_port= None, z_port= None, modbus_port= None, pipette_port= None
2021-04-05 17:43:36,082 Finished

2021-04-05 17:43:39,287 Start...
2021-04-05 17:43:42,620 Com ports: xy_port= None, z_port= None, modbus_port= None, pipette_port= None
2021-04-05 17:43:47,094 Com ports: xy_port= None, z_port= None, modbus_port= None, pipette_port= None
2021-04-05 17:43:49,609 Com ports: xy_port= None, z_port= None, modbus_port= None, pipette_port= None
2021-04-05 17:44:34,268 Finished

2021-04-05 21:11:39,602 Start...
2021-04-05 21:20:50,854 Finished

2021-04-05 21:21:30,762 Start...
2021-04-05 21:21:45,721 Finished

2021-04-05 21:22:07,498 Start...
2021-04-05 21:23:54,341 Finished

2021-04-05 21:25:23,586 Start...
2021-04-05 21:25:33,721 Finished

2021-04-05 21:27:40,521 Start...
2021-04-05 21:28:26,555 Start...
2021-04-05 21:28:36,270 Finished

2021-04-05 21:37:15,238 Start...
2021-04-05 21:38:06,288 Finished

2021-04-05 21:44:26,079 Start...
2021-04-05 21:51:24,233 Finished

2021-04-05 21:51:26,591 Start...
2021-04-05 21:55:59,452 Finished

2021-04-05 21:56:03,304 Start...
2021-04-05 21:59:58,871 Finished

2021-04-05 22:00:01,452 Start...
2021-04-05 22:00:27,462 Finished

2021-04-05 22:00:29,451 Start...
2021-04-05 22:02:31,781 Finished

2021-04-06 10:52:34,258 Start...
2021-04-06 10:52:38,160 Com ports: xy_port= COM8, z_port= COM13, modbus_port= COM16, pipette_port= COM4
2021-04-06 10:52:39,413 Z-platform connected
2021-04-06 10:52:40,506 E-pipette connected
2021-04-06 11:01:04,322 Finished

2021-04-06 11:15:33,418 Start...
2021-04-06 11:15:36,554 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 11:15:37,816 Z-platform connected
2021-04-06 11:15:38,911 E-pipette connected
2021-04-06 11:16:31,405 Finished

2021-04-06 11:17:16,572 Start...
2021-04-06 11:17:18,620 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 11:17:19,863 Z-platform connected
2021-04-06 11:17:20,960 E-pipette connected
2021-04-06 11:31:19,836 Finished

2021-04-06 11:31:24,464 Start...
2021-04-06 11:31:47,391 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 11:31:48,637 Z-platform connected
2021-04-06 11:31:49,733 E-pipette connected
2021-04-06 11:46:15,605 Finished

2021-04-06 11:49:19,053 Start...
2021-04-06 11:49:26,160 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 11:49:27,414 Z-platform connected
2021-04-06 11:49:28,514 E-pipette connected
2021-04-06 11:52:15,234 Finished

2021-04-06 11:53:34,669 Start...
2021-04-06 11:53:37,624 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 11:53:38,855 Z-platform connected
2021-04-06 11:53:39,941 E-pipette connected
2021-04-06 12:10:53,664 Finished

2021-04-06 12:43:50,918 Start...
2021-04-06 12:44:23,462 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 12:44:24,709 Z-platform connected
2021-04-06 12:44:25,815 E-pipette connected
2021-04-06 12:46:32,938 Finished

2021-04-06 12:46:35,556 Start...
2021-04-06 12:46:37,887 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 12:46:39,145 Z-platform connected
2021-04-06 12:46:40,171 E-pipette connected
2021-04-06 12:50:07,391 Finished

2021-04-06 12:51:18,542 Start...
2021-04-06 12:51:21,874 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 12:51:23,110 Z-platform connected
2021-04-06 12:51:24,212 E-pipette connected
2021-04-06 12:51:44,361 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 12:51:45,609 Z-platform connected
2021-04-06 12:51:46,642 E-pipette connected
2021-04-06 13:04:39,605 Finished

2021-04-06 13:07:36,541 Start...
2021-04-06 13:07:39,068 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:07:40,299 Z-platform connected
2021-04-06 13:07:41,401 E-pipette connected
2021-04-06 13:09:31,264 Finished

2021-04-06 13:09:52,218 Start...
2021-04-06 13:09:54,609 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:09:55,868 Z-platform connected
2021-04-06 13:09:56,958 E-pipette connected
2021-04-06 13:11:16,930 Finished

2021-04-06 13:12:06,531 Start...
2021-04-06 13:12:09,266 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:12:10,507 Z-platform connected
2021-04-06 13:12:11,611 E-pipette connected
2021-04-06 13:15:02,276 Finished

2021-04-06 13:15:47,660 Start...
2021-04-06 13:15:50,053 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:15:51,308 Z-platform connected
2021-04-06 13:15:52,403 E-pipette connected
2021-04-06 13:16:46,057 Finished

2021-04-06 13:17:52,230 Start...
2021-04-06 13:17:55,141 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:17:56,393 Z-platform connected
2021-04-06 13:17:57,494 E-pipette connected
2021-04-06 13:19:00,449 Finished

2021-04-06 13:19:24,495 Start...
2021-04-06 13:19:26,578 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:19:27,825 Z-platform connected
2021-04-06 13:19:28,927 E-pipette connected
2021-04-06 13:21:48,154 Finished

2021-04-06 13:21:51,900 Start...
2021-04-06 13:21:54,248 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:21:55,492 Z-platform connected
2021-04-06 13:21:56,515 E-pipette connected
2021-04-06 13:24:38,381 Finished

2021-04-06 13:25:29,141 Start...
2021-04-06 13:25:32,407 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:25:33,643 Z-platform connected
2021-04-06 13:25:34,740 E-pipette connected
2021-04-06 13:26:16,165 Finished

2021-04-06 13:26:55,194 Start...
2021-04-06 13:26:57,054 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:26:58,300 Z-platform connected
2021-04-06 13:26:59,394 E-pipette connected
2021-04-06 13:27:58,197 Finished

2021-04-06 13:28:56,808 Start...
2021-04-06 13:28:58,494 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:28:59,756 Z-platform connected
2021-04-06 13:29:00,851 E-pipette connected
2021-04-06 13:38:41,417 Finished

2021-04-06 13:40:00,190 Start...
2021-04-06 13:40:01,880 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:40:03,134 Z-platform connected
2021-04-06 13:40:04,233 E-pipette connected
2021-04-06 13:43:27,957 Finished

2021-04-06 13:43:30,229 Start...
2021-04-06 13:43:32,128 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:43:33,381 Z-platform connected
2021-04-06 13:43:34,407 E-pipette connected
2021-04-06 13:45:24,039 Finished

2021-04-06 13:45:30,440 Start...
2021-04-06 13:45:35,263 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:45:36,508 Z-platform connected
2021-04-06 13:45:37,564 E-pipette connected
2021-04-06 13:54:14,717 Finished

2021-04-06 13:54:19,658 Start...
2021-04-06 13:54:22,812 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:54:24,063 Z-platform connected
2021-04-06 13:54:25,079 E-pipette connected
2021-04-06 13:55:34,026 Finished

2021-04-06 13:55:45,513 Start...
2021-04-06 13:55:48,382 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:55:49,616 Z-platform connected
2021-04-06 13:55:50,680 E-pipette connected
2021-04-06 13:59:33,575 Finished

2021-04-06 13:59:53,904 Start...
2021-04-06 13:59:56,150 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 13:59:57,403 Z-platform connected
2021-04-06 13:59:58,465 E-pipette connected
2021-04-06 14:02:01,831 Finished

2021-04-06 14:03:58,784 Start...
2021-04-06 14:04:00,935 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 14:04:02,174 Z-platform connected
2021-04-06 14:04:03,228 E-pipette connected
2021-04-06 14:05:26,870 Finished

2021-04-06 14:11:15,010 Start...
2021-04-06 14:11:17,798 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 14:11:19,045 Z-platform connected
2021-04-06 14:11:20,112 E-pipette connected
2021-04-06 14:12:50,078 Finished

2021-04-06 14:12:51,190 Start...
2021-04-06 14:12:52,831 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 14:12:54,080 Z-platform connected
2021-04-06 14:12:55,106 E-pipette connected
2021-04-06 14:16:12,516 Finished

2021-04-06 14:16:17,239 Start...
2021-04-06 14:16:19,277 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 14:16:20,534 Z-platform connected
2021-04-06 14:16:21,569 E-pipette connected
2021-04-06 14:29:42,146 Finished

2021-04-06 14:29:48,052 Start...
2021-04-06 14:29:55,071 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 14:29:56,307 Z-platform connected
2021-04-06 14:29:57,367 E-pipette connected
2021-04-06 15:13:37,801 Finished

2021-04-06 15:14:42,092 Start...
2021-04-06 15:14:44,314 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 15:14:45,571 Z-platform connected
2021-04-06 15:14:46,627 E-pipette connected
2021-04-06 15:18:37,700 Finished

2021-04-06 15:18:42,239 Start...
2021-04-06 15:19:05,246 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 15:19:06,488 Z-platform connected
2021-04-06 15:19:07,556 E-pipette connected
2021-04-06 15:34:26,677 Finished

2021-04-06 15:42:19,493 Start...
2021-04-06 15:42:23,120 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 15:42:24,381 Z-platform connected
2021-04-06 15:42:25,480 E-pipette connected
2021-04-06 15:45:11,376 Finished

2021-04-06 15:45:18,654 Start...
2021-04-06 15:50:20,336 Finished

2021-04-06 16:02:09,179 Start...
2021-04-06 16:03:11,612 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 16:03:12,875 Z-platform connected
2021-04-06 16:03:13,972 E-pipette connected
2021-04-06 16:16:13,088 Finished

2021-04-06 16:21:15,633 Start...
2021-04-06 16:21:18,170 Com ports: xy_port= COM8, z_port= COM10, modbus_port= COM16, pipette_port= COM4
2021-04-06 16:21:19,435 Z-platform connected
2021-04-06 16:21:20,530 E-pipette connected
2021-04-06 16:23:38,731 Finished

